Name                                                                                                                        SHA1                                      Bytes
DOG DAYS vol.06 映像特典 「各話あらすじムービー #12」 (BD 1920x1080 x264 10bit).mp4                                         7D72775D6343A205C553BCFF7B672474A892AECD    138,841,628
DOG DAYS vol.06 映像特典 「各話あらすじムービー #13」 (BD 1920x1080 x264 10bit).mp4                                         9030749740A9CFEC24B5D9D1DF1755A0268CF949    206,779,165
DOG DAYS vol.06 映像特典 「次回予告 #13」 (BD 1920x1080 x264 10bit).mp4                                                     39E570B93E07710BE217549A6CCC33D1614BAD2C      3,896,396
DOG DAYS vol.06 映像特典 「第13話エンドカード」 (BD 1920x1080 x264 10bit).mp4                                               AABDE8401A9E36DF9BDC4C4D54D90276A219CE36      2,770,074
DOG DAYS 第01話 「EPISODE 1 勇者誕生！」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                   23601DFBF2167BEB60D2AEF35DF351E2B120588A  1,470,017,328
DOG DAYS 第02話 「EPISODE 2 はじめての戦！」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                               16929F8867A909C585840E01F2E9CC3790CBF378  1,633,384,630
DOG DAYS 第03話 「EPISODE 3 帰りたい！帰れない？ 勇者 in フロニャルド！」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4  B11B80503F184B8DAB3F1AE740F66D412254F021  1,200,546,791
DOG DAYS 第04話 「EPISODE 4 突撃！姫様奪還戦！！」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                         22BC0BCFF094D65FB48336B5FA785F3895F492B3  1,379,646,577
DOG DAYS 第05話 「EPISODE 5 激闘！ミオン砦！」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                             544F35D87F95F8B65D1823687C99AC0042CE9711  1,562,838,551
DOG DAYS 第06話 「EPISODE 6 星詠みの姫」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                   6BCCFE117067470E46CC364731F1E76269033AC2  1,177,683,301
DOG DAYS 第07話 「EPISODE 7 宣戦布告」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                     9B1A414555A3029453A84C6906E06E9F0C4F3615  1,332,825,869
DOG DAYS 第08話 「EPISODE 8 開戦の日」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                     06F087601AE09D6DB229BEED874F25985A511CD6  1,437,867,368
DOG DAYS 第09話 「EPISODE 9 グラナ砦攻防戦」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                               3B72E9FECFBDE5950F2DF7E64FC92940343E6802  1,762,714,458
DOG DAYS 第10話 「EPISODE 10 勇者と姫と希望の光」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                          118918A5B84837AFCBA287ED5CBDE34117889854  1,455,305,435
DOG DAYS 第11話 「EPISODE 11 夜空に花が舞うように」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                        5557916B2F2C72318DB694AFB608F65957BD2CB6  1,229,976,405
DOG DAYS 第12話 「EPISODE 12 4つの条件」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                   6018EB292EF997CC7C50EAE177F532E1188850C8  1,144,374,896
DOG DAYS 第13話 「EPISODE 13 約束」 (BD 1920x1080 x264 英･仏･中字幕切替可 10bit).mp4                                        85F44A542EDD1F0E8E9FD40995D473C46E336609  1,431,906,894
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total  53 Files  22,722,744,934 Bytes
