Name                                                                                                                                    SHA1                                      Bytes
Aチャンネル 第01話 「Channel 1 好き An April day」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                               22D25556F868F5EB8777DBDD5E402267D94BF3D8    808,322,881
Aチャンネル 第02話 「Channel 2 雨の日はお風呂 As rain fell」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                     1620D8AD0BEF0ED1F5409B30A0E0128085161B8B    880,374,075
Aチャンネル 第03話 「Channel 3 同級生 All good to go」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                           11703BF58C93C4F7884B34AF5ECB151418BBC8EA    856,205,059
Aチャンネル 第04話 「Channel 4 きろぐらむ Attention to your weight」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4             FA2CD8E4A2548780D4053778DCD8BC7B081DE676    832,946,624
Aチャンネル 第05話 「Channel 5 海 An ocean far away」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                            961A3BE13C193D8D15154D80774F9F4AEFEED156    870,825,265
Aチャンネル 第06話 「Channel 6 真夏の夜の... A school in summer」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                DD62425718686D76437E06346C73F540434BF300  1,424,882,054
Aチャンネル 第07話 「Channel 7 夏祭り August's end」 (BD 1920x1080 x264 コメンタリー切替可 10bit).mp4                                   913F12D401CBC1E162C3C1226A85F5FDAD201AAE    875,697,011
Aチャンネル 第08話 「Channel 8 新学期 Abnormal circumstance」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                    545F38270C4FCD9ABBB202CAC2AE757A1796C935    749,643,135
Aチャンネル 第09話 「Channel 9 プレゼント Abstract art」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                         B1149F1A6760189283A7B310AD342AF48FC39122    788,546,522
Aチャンネル 第10話 「Channel 10 炭酸 Act up」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                                    C56AF166FC9126284FF5DA5CF3EEE3FDBE97A3B5    764,771,556
Aチャンネル 第11話 「Channel 11 たんじょうび Allow me」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                          D47C4F6726169B6573CD42B050C520189E9D7B80    881,238,836
Aチャンネル 第12話 「Channel 12 宇宙人 Anytime」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4                                 FF16A1D5FDBCD01C0908DCD69B02EFC834D5F165    728,356,952
OVA Aチャンネル+smile 映像特典 「AチャンネルTV +smille channel1」 (BD 1920x1080i x264 10bit).mp4                                        CDE599A789E5D853B62BCC49CD65FBC2FA67DE67  1,037,986,017
OVA Aチャンネル+smile 映像特典 「Menu 1」 (BD 1920x1080 x264 10bit).mp4                                                                 5F281A2F8A4EC513B08827846A676AD55C4EB983     10,856,221
OVA Aチャンネル+smile 映像特典 「Menu 2」 (BD 1920x1080 x264 10bit).mp4                                                                 0410BD2351B834CEB9AAEDA861DC60AFA6ECA685      8,682,422
OVA Aチャンネル+smile 映像特典 「PV」 (BD 1920x1080 x264 10bit).mp4                                                                     DD987411491C270D1382110D25FF11330E2445CD     55,627,409
OVA Aチャンネル+smile 映像特典 「ノンクレジットED」 (BD 1920x1080 x264 10bit).mp4                                                       2A193CADE5B39B73935B8FC537A7FBC98CDD3B16     37,527,888
OVA Aチャンネル+smile 映像特典 「ノンクレジットOP」 (BD 1920x1080 x264 10bit).mp4                                                       C5BE98055DF1617279BFAD5B8B6BD26CA90893EE     66,154,165
OVA Aチャンネル+smile 第01話 「Smile Channel 1 やまもりパンケーキ An accident」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4  2E0A48DC71573A19994FF85C0CE63BED870E443A    756,547,100
OVA Aチャンネル+smile 第02話 「Smile Channel 2 絵馬にお願い A Happy new year」 (BD 1920x1080 x264 歌詞／コメンタリー切替可 10bit).mp4   F311695CA8827E915D0CAE81A73F58691616FD94    884,637,941
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total  55 Files  23,989,682,388 Bytes
