Name                                                                                                                         SHA1                                      Bytes
デュラララ!! 第15話 「愚者一得」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    FC5A44559B52A7523CCDA980452A0443AFE8B62B    799,229,585
デュラララ!! 第16話 「相思相愛」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    9A452D5D3ADA066E19F2644BF47F6A2067921D7B    776,435,035
デュラララ!! 第17話 「有為転変」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    78268DA8F02D285D9725FC0777A9E4E80CC82909  1,063,913,836
デュラララ!! 第18話 「死生有命」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    F0DCC9708CDEFC1829A6ADB170A9B3380978D6B4    890,305,091
デュラララ!! 第19話 「蒼天已死」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    1B0401CFA3B57E731DFAEB2967D22F4D1CA28410    956,806,681
デュラララ!! 第20話 「黄天當立」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    57C17FF17FA0602E26C8753D65AC00C402DC8375    822,011,061
デュラララ!! 第21話 「五里霧中」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    FE6F6681F15D2951FDBFF761EA0E3B4CB4DE1985    877,691,322
デュラララ!! 第22話 「解散宣言」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    D422F0E7FE8C228767C4059F2C4DEF833744666C    818,272,915
デュラララ!! 第23話 「千錯万綜」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    2172F821FC92B935B74B9030E33562979F4B0095    930,352,009
デュラララ!! 第24話 「則天去私」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4                    53C173B88FB2D62B7CEA92ED30B6F92E316A5FEC    751,928,838
デュラララ!! 第25話 「番外編 天下泰平」 (BD 1920x1080 x264 [eng2.0ch･コメンタリー／日･英語字幕切替可] 10bit).mp4             85AF3C95DF39BCDBF5C2A59547D496B0A5A2FC11  1,027,627,524
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total  43 Files  29,448,060,290 Bytes
